system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C14H21N1,test_ood,36,145,0,0,0,145,0,0,0,139,0,0,0,0
C14H21N1O1,test_ood,37,1,0,0,0,1,0,0,0,0,0,0,0,0
C14H21N1O2,seen,38,125,75,25,25,0,73,23,25,0,2,0,3,0
C14H21N5O3,seen,43,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H22N2,seen,38,83,50,17,16,0,49,17,16,0,1,0,1,0
C14H22N2O1,seen,39,93,56,19,18,0,18,6,7,0,0,0,0,0
C14H22N2O2,seen,40,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H22N6O2,seen,44,2,1,1,0,0,0,0,0,0,0,0,0,0
C14H22O1,test_ood,37,89,0,0,0,89,0,0,0,87,0,0,0,2
C14H22O2,test_ood,38,104,0,0,0,104,0,0,0,104,0,0,0,0
C14H23N1,seen,38,88,53,18,17,0,53,18,17,0,1,1,0,0
C14H23N1O1,test_ood,39,1,0,0,0,1,0,0,0,0,0,0,0,0
C14H23N1O2,test_ood,40,199,0,0,0,199,0,0,0,197,0,0,0,7
C14H23N1O3,seen,41,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H23N3,seen,40,2,1,1,0,0,0,0,0,0,0,0,0,0
C14H23N3O4,seen,44,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H24N2,test_ood,40,1,0,0,0,1,0,0,0,0,0,0,0,0
C14H24N2O1,seen,41,332,199,67,66,0,195,67,64,0,5,1,1,0
C14H24N6O3,seen,47,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H24O1,seen,39,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H25N1O4,seen,44,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H25N3,seen,42,571,343,114,114,0,334,113,106,0,26,6,6,0
C14H25N3O2,test_ood,44,2,0,0,0,2,0,0,0,0,0,0,0,0
C14H26N2,test_ood,42,2,0,0,0,2,0,0,0,0,0,0,0,0
C14H26N2O2,seen,44,2,1,1,0,0,0,0,0,0,0,0,0,0
C14H27N3O1,seen,45,2,1,1,0,0,0,0,0,0,0,0,0,0
C14H27N3O2,test_ood,46,1,0,0,0,1,0,0,0,0,0,0,0,0
C14H27N3O8,seen,52,1,1,0,0,0,0,0,0,0,0,0,0,0
C14H28N4,test_ood,46,2,0,0,0,2,0,0,0,0,0,0,0,0
C14H28O3,seen,45,131,79,26,26,0,79,25,26,0,5,2,2,0
C14H28O4,seen,46,140,84,28,28,0,84,27,28,0,1,1,0,0
C14H28O7,test_ood,49,1,0,0,0,1,0,0,0,0,0,0,0,0
C14H29N1,seen,44,3,2,1,0,0,0,0,0,0,0,0,0,0
C14H32N4,test_ood,50,106,0,0,0,106,0,0,0,105,0,0,0,8
C14H34N4O2,test_ood,54,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H16N4O4,test_ood,39,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H17N1,seen,33,195,117,39,39,0,115,37,38,0,4,1,1,0
C15H17N3O5,seen,40,1103,662,221,220,0,639,210,214,0,0,0,0,0
C15H17N5O3,test_ood,40,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H18N4O2,seen,39,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H18N4O3,seen,40,975,585,195,195,0,565,187,182,0,0,0,0,0
C15H18N4O4,test_ood,41,1703,0,0,0,1703,0,0,0,1623,0,0,0,0
C15H19N1,test_ood,35,107,0,0,0,107,0,0,0,106,0,0,0,0
C15H19N1O8,seen,43,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H19N3O4,seen,41,1063,638,213,212,0,611,205,206,0,0,0,0,0
C15H19N3O5,seen,42,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H20N2,seen,37,115,69,23,23,0,68,23,23,0,0,1,0,0
C15H20N2O4,test_ood,41,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H21N3O4,seen,43,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H21N5O4,seen,45,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H22N2O1,test_ood,40,2,0,0,0,2,0,0,0,0,0,0,0,0
C15H22N2O3,test_ood,42,1259,0,0,0,1259,0,0,0,1179,0,0,0,25
C15H22N2O4,seen,43,1325,795,265,265,0,751,246,248,0,0,0,0,0
C15H23N1,seen,39,72,43,15,14,0,42,14,14,0,0,0,0,0
C15H23N3O3,seen,44,820,492,164,164,0,465,159,156,0,0,0,0,0
C15H23N3O4,test_ood,45,700,0,0,0,700,0,0,0,660,0,0,0,0
C15H23N5O3,seen,46,837,502,168,167,0,475,163,159,0,0,0,0,0
C15H23N5O4,seen,47,989,593,198,198,0,574,188,187,0,0,0,0,0
C15H25N1O7,test_ood,48,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H27N7O2,seen,51,1,1,0,0,0,0,0,0,0,0,0,0,0
C15H28N2O8,test_ood,53,1,0,0,0,1,0,0,0,0,0,0,0,0
C15H29N3,seen,47,4,2,1,1,0,0,0,0,0,0,0,0,0
C15H30N4,test_ood,49,2,0,0,0,2,0,0,0,0,0,0,0,0
C16H17N7O1,test_ood,41,1,0,0,0,1,0,0,0,0,0,0,0,0
C16H19N1O3,seen,39,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H19N3O3,test_ood,41,1023,0,0,0,1023,0,0,0,982,0,0,0,0
C16H19N3O5,seen,43,1135,681,227,227,0,653,223,219,0,0,0,0,0
C16H20N4O3,seen,43,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H20N4O4,seen,44,996,598,199,199,0,575,189,192,0,0,0,0,0
C16H21N1,test_ood,38,1,0,0,0,1,0,0,0,0,0,0,0,0
C16H21N3O3,seen,43,836,502,167,167,0,480,158,158,0,0,0,0,0
C16H22N4O3,test_ood,45,1,0,0,0,1,0,0,0,0,0,0,0,0
C16H23N5O3,seen,47,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H23N5O4,test_ood,48,1,0,0,0,1,0,0,0,0,0,0,0,0
C16H24N6O5,seen,51,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H25N5O5,seen,51,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H26N2O3,seen,47,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H27N3,seen,46,1,1,0,0,0,0,0,0,0,0,0,0,0
C16H31N3,seen,50,2,1,1,0,0,0,0,0,0,0,0,0,0
C17H17N1O6,test_ood,41,1,0,0,0,1,0,0,0,0,0,0,0,0
C17H19N5O3,seen,44,918,551,184,183,0,522,178,178,0,0,0,0,0
C17H20N6O3,seen,46,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H20N8,seen,45,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H21N5O1,seen,44,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H22N4O4,seen,47,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H22N6O1,seen,46,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H23N3O3,test_ood,46,1720,0,0,0,1720,0,0,0,1640,0,0,0,0
C17H23N3O5,test_ood,48,1,0,0,0,1,0,0,0,0,0,0,0,0
C17H24N4O3,seen,48,803,482,161,160,0,457,152,154,0,0,0,0,0
C17H24N6O3,test_ood,50,1127,0,0,0,1127,0,0,0,1087,0,0,0,0
C17H27N5O3,seen,52,1,1,0,0,0,0,0,0,0,0,0,0,0
C17H30N2,seen,49,97,58,20,19,0,57,20,19,0,3,0,2,0
C17H33N3O4,test_ood,57,1,0,0,0,1,0,0,0,0,0,0,0,0
C17H36O2,seen,55,55,33,11,11,0,30,11,10,0,2,1,0,0
C18H14N2O4,seen,38,1,1,0,0,0,0,0,0,0,0,0,0,0
C18H16N4O1,seen,39,1,1,0,0,0,0,0,0,0,0,0,0,0
C18H18N2O3,test_ood,41,1,0,0,0,1,0,0,0,0,0,0,0,0
C18H19N1O5,test_ood,43,1,0,0,0,1,0,0,0,0,0,0,0,0
C18H19N3O4,test_ood,44,2,0,0,0,2,0,0,0,0,0,0,0,0
C18H20N2O3,test_ood,43,443,0,0,0,443,0,0,0,423,0,0,0,0
C18H20N2O4,test_ood,44,735,0,0,0,735,0,0,0,695,0,0,0,0
C18H20N2O5,test_ood,45,472,0,0,0,472,0,0,0,356,0,0,0,0
C18H24N4O1,test_ood,47,1,0,0,0,1,0,0,0,0,0,0,0,0
C18H25N3O1,test_ood,47,1,0,0,0,1,0,0,0,0,0,0,0,0
C18H27N3O2,seen,50,1,1,0,0,0,0,0,0,0,0,0,0,0
C18H27N3O6,seen,54,1,1,0,0,0,0,0,0,0,0,0,0,0
C19H19N5O1,test_ood,44,1,0,0,0,1,0,0,0,0,0,0,0,0
C19H20N4O2,seen,45,1,1,0,0,0,0,0,0,0,0,0,0,0
C19H23N3O2,seen,47,1,1,0,0,0,0,0,0,0,0,0,0,0
C19H25N5,seen,49,1,1,0,0,0,0,0,0,0,0,0,0,0
C19H31N5O3,test_ood,58,1,0,0,0,1,0,0,0,0,0,0,0,0
C19H33N3O3,seen,58,1,1,0,0,0,0,0,0,0,0,0,0,0
C19H36N4O3,test_ood,62,1,0,0,0,1,0,0,0,0,0,0,0,0
C1H1N1,test_ood,3,231,0,0,0,231,0,0,0,228,0,0,0,42
C1H1N1O1,seen,4,229,137,46,46,0,134,46,45,0,27,15,11,0
C1H1N3O1,seen,6,2561,1537,512,512,0,1536,512,512,0,335,111,112,0
C1H1N3O2,seen,7,5099,3059,1020,1020,0,3049,1018,1020,0,643,215,222,0
C1H1N3O3,seen,8,1571,943,314,314,0,937,309,313,0,205,70,72,0
C1H1N5O2,test_ood,9,492,0,0,0,492,0,0,0,487,0,0,0,95
C1H2N2,seen,5,458,275,92,91,0,269,91,86,0,54,11,19,0
C1H2N2O1,seen,6,246,148,49,49,0,106,37,24,0,24,12,5,0
C1H2N2O2,test_ood,7,35,0,0,0,35,0,0,0,35,0,0,0,6
C1H2N2O4,test_ood,9,10,0,0,0,10,0,0,0,10,0,0,0,0
C1H2N2O5,test_ood,10,2,0,0,0,2,0,0,0,2,0,0,0,0
C1H2N4,seen,7,2831,1699,566,566,0,1696,566,566,0,328,104,117,0
C1H2N4O1,test_ood,8,12268,0,0,0,12268,0,0,0,12237,0,0,0,2408
C1H2N4O2,test_ood,9,4478,0,0,0,4478,0,0,0,4451,0,0,0,539
C1H2N4O3,seen,10,1810,1086,362,362,0,1059,353,356,0,182,65,59,0
C1H2O1,seen,4,1206,724,241,241,0,723,240,240,0,107,30,30,0
C1H2O2,seen,5,2287,1372,458,457,0,1368,457,456,0,262,66,76,0
C1H2O3,test_ood,6,2771,0,0,0,2771,0,0,0,2759,0,0,0,606
C1H2O4,seen,7,49,29,10,10,0,29,10,10,0,1,2,2,0
C1H3N1O1,seen,6,4148,2489,830,829,0,2482,829,828,0,367,118,117,0
C1H3N1O2,test_ood,7,3276,0,0,0,3276,0,0,0,3134,0,0,0,463
C1H3N1O3,test_ood,8,140,0,0,0,140,0,0,0,140,0,0,0,19
C1H3N1O4,seen,9,69,41,14,14,0,41,14,14,0,12,2,3,0
C1H3N3O1,seen,8,62,37,13,12,0,37,13,12,0,7,2,1,0
C1H3N3O2,test_ood,9,17,0,0,0,17,0,0,0,17,0,0,0,1
C1H3N3O3,seen,10,42,25,9,8,0,25,9,8,0,1,0,0,0
C1H3N5,test_ood,9,5453,0,0,0,5453,0,0,0,5441,0,0,0,950
C1H3N5O1,seen,10,4954,2972,991,991,0,2960,985,985,0,325,114,110,0
C1H3N5O2,test_ood,11,4630,0,0,0,4630,0,0,0,4544,0,0,0,575
C1H3N5O3,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C1H3N7,test_ood,11,1,0,0,0,1,0,0,0,1,0,0,0,0
C1H4,seen,5,1376,826,275,275,0,824,275,274,0,116,27,30,0
C1H4N2,test_ood,7,5717,0,0,0,5717,0,0,0,5582,0,0,0,732
C1H4N2O1,test_ood,8,8361,0,0,0,8361,0,0,0,8120,0,0,0,843
C1H4N2O2,test_ood,9,7786,0,0,0,7786,0,0,0,7631,0,0,0,1047
C1H4N2O3,seen,10,1703,1022,341,340,0,1019,340,337,0,152,63,53,0
C1H4N4,test_ood,9,43,0,0,0,43,0,0,0,43,0,0,0,6
C1H4N4O1,seen,10,519,311,104,104,0,308,103,104,0,42,20,20,0
C1H4N4O2,seen,11,670,402,134,134,0,222,81,78,0,58,14,20,0
C1H4N4O3,seen,12,5,3,1,1,0,3,1,1,0,0,0,0,0
C1H4N4O4,seen,13,2,1,1,0,0,1,1,0,0,1,1,0,0
C1H4N6,test_ood,11,1808,0,0,0,1808,0,0,0,1805,0,0,0,262
C1H4N6O1,seen,12,4745,2847,949,949,0,2791,939,931,0,367,121,122,0
C1H4N6O2,seen,13,1,1,0,0,0,0,0,0,0,0,0,0,0
C1H4O1,test_ood,6,1684,0,0,0,1684,0,0,0,1681,0,0,0,207
C1H4O2,seen,7,756,454,151,151,0,138,37,41,0,58,9,6,0
C1H4O3,test_ood,8,416,0,0,0,416,0,0,0,244,0,0,0,50
C1H4O4,seen,9,83,50,17,16,0,50,17,16,0,6,1,3,0
C1H4O5,test_ood,10,45,0,0,0,45,0,0,0,45,0,0,0,13
C1H5N1,seen,7,2127,1276,426,425,0,1274,425,425,0,192,63,57,0
C1H5N1O1,seen,8,1289,773,258,258,0,272,82,96,0,90,31,26,0
C1H5N1O2,test_ood,9,744,0,0,0,744,0,0,0,361,0,0,0,78
C1H5N1O3,seen,10,106,64,21,21,0,63,21,21,0,9,4,6,0
C1H5N1O4,test_ood,11,58,0,0,0,58,0,0,0,58,0,0,0,9
C1H5N3,seen,9,5554,3332,1111,1111,0,3308,1094,1107,0,305,108,102,0
C1H5N3O1,seen,10,10568,6341,2114,2113,0,6331,2107,2106,0,691,223,228,0
C1H5N3O2,seen,11,2538,1523,508,507,0,1519,506,505,0,225,75,62,0
C1H5N3O3,test_ood,12,433,0,0,0,433,0,0,0,427,0,0,0,62
C1H5N3O5,seen,14,1,1,0,0,0,1,0,0,0,1,0,0,0
C1H5N5O1,test_ood,12,42,0,0,0,42,0,0,0,42,0,0,0,4
C1H5N5O2,seen,13,2,1,1,0,0,0,1,0,0,0,0,0,0
C1H5N5O3,test_ood,14,2,0,0,0,2,0,0,0,1,0,0,0,0
C1H5N7,test_ood,13,1186,0,0,0,1186,0,0,0,1164,0,0,0,140
C1H5N7O1,seen,14,15,9,3,3,0,9,3,2,0,0,2,1,0
C1H6N2,seen,9,600,360,120,120,0,140,51,49,0,48,19,16,0
C1H6N2O1,test_ood,10,755,0,0,0,755,0,0,0,401,0,0,0,110
C1H6N2O2,test_ood,11,154,0,0,0,154,0,0,0,154,0,0,0,26
C1H6N2O3,seen,12,64,38,13,13,0,37,13,13,0,8,2,2,0
C1H6N2O4,seen,13,34,20,7,7,0,19,7,7,0,2,0,1,0
C1H6N2O5,seen,14,3,2,1,0,0,2,1,0,0,1,0,0,0
C1H6N4,test_ood,11,5295,0,0,0,5295,0,0,0,5284,0,0,0,752
C1H6N4O1,seen,12,1603,962,321,320,0,953,321,317,0,126,42,42,0
C1H6N4O2,seen,13,854,512,171,171,0,504,171,168,0,63,21,18,0
C1H6N4O3,test_ood,14,1,0,0,0,1,0,0,0,0,0,0,0,0
C1H6N4O4,seen,15,1,1,0,0,0,0,0,0,0,0,0,0,0
C1H6N6O1,seen,14,2,1,1,0,0,1,0,0,0,0,1,0,0
C1H6O1,seen,8,554,332,111,111,0,33,13,10,0,18,10,8,0
C1H6O2,seen,9,744,446,149,149,0,60,23,18,0,38,15,17,0
C1H6O3,test_ood,10,299,0,0,0,299,0,0,0,113,0,0,0,34
C1H6O4,seen,11,22,13,5,4,0,13,5,4,0,0,0,0,0
C1H7N1,seen,9,806,484,161,161,0,27,15,11,0,44,21,20,0
C1H7N1O1,test_ood,10,1294,0,0,0,1294,0,0,0,154,0,0,0,142
C1H7N1O2,seen,11,477,286,96,95,0,88,29,25,0,35,11,8,0
C1H7N1O3,seen,12,22,13,5,4,0,13,5,4,0,0,1,1,0
C1H7N3,seen,11,288,173,58,57,0,113,36,37,0,33,12,8,0
C1H7N3O1,test_ood,12,80,0,0,0,80,0,0,0,80,0,0,0,7
C1H7N3O2,test_ood,13,32,0,0,0,32,0,0,0,32,0,0,0,1
C1H7N3O3,seen,14,27,16,6,5,0,16,6,5,0,4,1,0,0
C1H7N5,test_ood,13,868,0,0,0,868,0,0,0,862,0,0,0,116
C1H7N5O1,seen,14,532,319,107,106,0,313,107,106,0,35,9,10,0
C1H7N5O2,test_ood,15,2,0,0,0,2,0,0,0,2,0,0,0,0
C1H8N2,seen,11,562,337,113,112,0,64,27,24,0,33,14,14,0
C1H8N2O1,seen,12,353,212,71,70,0,63,15,18,0,25,12,6,0
C1H8N4,seen,13,25,15,5,5,0,15,5,5,0,0,1,3,0
C1H8N4O1,seen,14,16,10,3,3,0,10,3,3,0,1,0,0,0
C1H8N4O2,test_ood,15,45,0,0,0,45,0,0,0,45,0,0,0,4
C1H8N4O3,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C1H8N4O4,test_ood,17,2,0,0,0,2,0,0,0,2,0,0,0,0
C1H8N6,test_ood,15,364,0,0,0,364,0,0,0,361,0,0,0,48
C1H8N6O1,test_ood,16,3,0,0,0,3,0,0,0,2,0,0,0,0
C1H9N3,seen,13,95,57,19,19,0,10,8,7,0,4,4,3,0
C1H9N5O1,test_ood,16,33,0,0,0,33,0,0,0,32,0,0,0,1
C1H9N5O2,seen,17,1,1,0,0,0,1,0,0,0,0,0,0,0
C1N2O3,seen,6,592,355,119,118,0,355,119,117,0,78,24,23,0
C1N4O3,seen,8,676,406,135,135,0,401,135,135,0,61,21,21,0
C1O1,seen,2,457,274,92,91,0,273,91,91,0,58,18,19,0
C1O2,seen,3,531,319,106,106,0,319,106,106,0,79,28,27,0
C20H21N3O3,seen,47,995,597,199,199,0,571,194,190,0,0,0,0,0
C20H21N3O4,seen,48,919,551,184,184,0,524,180,175,0,0,0,0,0
C20H23N3,seen,46,1,1,0,0,0,0,0,0,0,0,0,0,0
C20H28N2O1,seen,51,1,1,0,0,0,0,0,0,0,0,0,0,0
C20H28N4O2,test_ood,54,1,0,0,0,1,0,0,0,0,0,0,0,0
C20H38O4,test_ood,62,1,0,0,0,1,0,0,0,0,0,0,0,0
C21H27N1O1,test_ood,50,1,0,0,0,1,0,0,0,0,0,0,0,0
C21H27N5O2,test_ood,55,1,0,0,0,1,0,0,0,0,0,0,0,0
C21H35N5O2,seen,63,1,1,0,0,0,0,0,0,0,0,0,0,0
C22H22N4O3,seen,51,549,329,110,110,0,321,103,105,0,0,0,0,0
C22H26N2O2,seen,52,1,1,0,0,0,0,0,0,0,0,0,0,0
C22H27N1O2,seen,52,1,1,0,0,0,0,0,0,0,0,0,0,0
C22H27N5O1,seen,55,1,1,0,0,0,0,0,0,0,0,0,0,0
C22H29N3O1,seen,55,1,1,0,0,0,0,0,0,0,0,0,0,0
C24H25N5O1,seen,55,1,1,0,0,0,0,0,0,0,0,0,0,0
C2H10N2,seen,14,99,59,20,20,0,30,12,14,0,6,1,2,0
C2H10N2O1,test_ood,15,26,0,0,0,26,0,0,0,26,0,0,0,4
C2H10N4,seen,16,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H10N4O1,seen,17,71,43,14,14,0,42,14,14,0,5,2,2,0
C2H10N4O2,test_ood,18,2,0,0,0,2,0,0,0,2,0,0,0,0
C2H10N4O3,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,1
C2H10N6,seen,18,505,303,101,101,0,289,98,98,0,50,17,8,0
C2H10N6O1,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,1
C2H10N6O3,seen,21,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H11N3,test_ood,16,11,0,0,0,11,0,0,0,11,0,0,0,3
C2H11N5,test_ood,18,1,0,0,0,1,0,0,0,1,0,0,0,0
C2H11N5O1,seen,19,1,1,0,0,0,1,0,0,0,1,0,0,0
C2H1N1O1,seen,5,1357,814,272,271,0,814,272,271,0,117,33,42,0
C2H1N1O2,seen,6,1984,1190,397,397,0,1189,397,397,0,229,69,74,0
C2H1N1O3,seen,7,588,353,118,117,0,353,118,117,0,68,22,17,0
C2H1N1O4,test_ood,8,1120,0,0,0,1120,0,0,0,1116,0,0,0,168
C2H1N1O5,seen,9,501,301,100,100,0,297,98,95,0,43,7,15,0
C2H1N3,test_ood,6,216,0,0,0,216,0,0,0,213,0,0,0,47
C2H1N3O2,seen,8,3373,2024,675,674,0,2018,675,672,0,436,133,139,0
C2H1N3O3,seen,9,6242,3745,1249,1248,0,3697,1228,1237,0,675,219,208,0
C2H1N3O4,seen,10,104,62,21,21,0,55,15,19,0,13,5,5,0
C2H1N5,test_ood,8,686,0,0,0,686,0,0,0,681,0,0,0,100
C2H1N5O1,test_ood,9,5490,0,0,0,5490,0,0,0,5331,0,0,0,1119
C2H1N5O2,seen,10,242,145,49,48,0,125,46,43,0,34,11,10,0
C2H1N5O5,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H2,test_ood,4,1706,0,0,0,1706,0,0,0,1703,0,0,0,424
C2H2N2,seen,6,211,127,42,42,0,91,32,27,0,23,11,9,0
C2H2N2O1,test_ood,7,7866,0,0,0,7866,0,0,0,7861,0,0,0,1345
C2H2N2O2,seen,8,9575,5745,1915,1915,0,5728,1909,1910,0,846,271,285,0
C2H2N2O3,test_ood,9,7368,0,0,0,7368,0,0,0,7327,0,0,0,921
C2H2N2O4,seen,10,5500,3300,1100,1100,0,3250,1084,1092,0,396,123,123,0
C2H2N2O5,test_ood,11,39,0,0,0,39,0,0,0,34,0,0,0,9
C2H2N4,seen,8,2161,1297,432,432,0,1294,430,431,0,261,84,107,0
C2H2N4O1,seen,9,6470,3882,1294,1294,0,3875,1283,1287,0,641,189,231,0
C2H2N4O2,test_ood,10,20035,0,0,0,20035,0,0,0,19682,0,0,0,2422
C2H2N4O3,test_ood,11,396,0,0,0,396,0,0,0,338,0,0,0,69
C2H2N6,test_ood,10,5593,0,0,0,5593,0,0,0,5506,0,0,0,632
C2H2N6O1,seen,11,292,175,59,58,0,143,53,53,0,31,11,11,0
C2H2N6O3,seen,13,3,2,1,0,0,2,1,0,0,0,0,0,0
C2H2N6O4,seen,14,3,2,1,0,0,2,1,0,0,0,0,0,0
C2H2O2,test_ood,6,1991,0,0,0,1991,0,0,0,1985,0,0,0,281
C2H2O3,test_ood,7,1385,0,0,0,1385,0,0,0,1238,0,0,0,156
C2H2O4,test_ood,8,1205,0,0,0,1205,0,0,0,1202,0,0,0,245
C2H3N1,seen,6,1133,680,227,226,0,680,226,226,0,75,19,15,0
C2H3N1O1,test_ood,7,1774,0,0,0,1774,0,0,0,1646,0,0,0,254
C2H3N1O2,seen,8,7819,4691,1564,1564,0,4683,1564,1564,0,748,222,231,0
C2H3N1O3,seen,9,8528,5117,1706,1705,0,5098,1701,1699,0,837,290,261,0
C2H3N1O4,seen,10,648,389,130,129,0,383,124,128,0,64,23,18,0
C2H3N3,seen,8,4529,2717,906,906,0,2714,905,906,0,293,93,102,0
C2H3N3O1,test_ood,9,14783,0,0,0,14783,0,0,0,14724,0,0,0,2459
C2H3N3O2,seen,10,18663,11198,3733,3732,0,11137,3709,3709,0,1174,405,365,0
C2H3N3O3,seen,11,17418,10451,3484,3483,0,10240,3428,3417,0,1237,424,400,0
C2H3N3O4,test_ood,12,316,0,0,0,316,0,0,0,273,0,0,0,43
C2H3N3O5,seen,13,2,1,1,0,0,1,1,0,0,0,1,0,0
C2H3N5,seen,10,3627,2176,726,725,0,2168,721,720,0,355,113,122,0
C2H3N5O1,seen,11,23881,14329,4776,4776,0,14137,4695,4704,0,1681,521,554,0
C2H3N5O2,test_ood,12,1018,0,0,0,1018,0,0,0,863,0,0,0,159
C2H3N7,test_ood,12,65,0,0,0,65,0,0,0,56,0,0,0,14
C2H3N7O1,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H3N7O2,seen,14,6,4,1,1,0,4,1,1,0,1,1,0,0
C2H3N7O3,seen,15,7,4,2,1,0,4,2,1,0,1,1,0,0
C2H4,test_ood,6,1957,0,0,0,1957,0,0,0,1954,0,0,0,96
C2H4N2,test_ood,8,3620,0,0,0,3620,0,0,0,3470,0,0,0,882
C2H4N2O1,test_ood,9,6679,0,0,0,6679,0,0,0,6664,0,0,0,756
C2H4N2O2,seen,10,18912,11347,3783,3782,0,11223,3742,3747,0,1320,434,465,0
C2H4N2O3,test_ood,11,6013,0,0,0,6013,0,0,0,5953,0,0,0,683
C2H4N2O4,seen,12,2896,1738,579,579,0,1688,561,567,0,250,78,75,0
C2H4N2O5,seen,13,2,1,1,0,0,1,1,0,0,1,0,0,0
C2H4N4,test_ood,10,7956,0,0,0,7956,0,0,0,7788,0,0,0,1110
C2H4N4O1,seen,11,19114,11468,3823,3823,0,11304,3774,3765,0,1133,381,388,0
C2H4N4O2,seen,12,25513,15308,5103,5102,0,15020,5007,4999,0,1760,598,554,0
C2H4N4O3,seen,13,348,209,70,69,0,180,59,64,0,26,3,11,0
C2H4N4O4,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H4N6,seen,12,11378,6827,2276,2275,0,6702,2232,2226,0,874,265,278,0
C2H4N6O1,seen,13,1141,685,228,228,0,590,198,200,0,106,25,42,0
C2H4N8O1,seen,15,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H4N8O2,test_ood,16,19,0,0,0,19,0,0,0,19,0,0,0,1
C2H4O1,test_ood,7,5839,0,0,0,5839,0,0,0,5381,0,0,0,865
C2H4O2,test_ood,8,4980,0,0,0,4980,0,0,0,4610,0,0,0,615
C2H4O3,seen,9,3132,1879,627,626,0,1596,539,526,0,309,114,109,0
C2H4O4,seen,10,187,112,38,37,0,112,37,36,0,33,7,10,0
C2H4O5,test_ood,11,7,0,0,0,7,0,0,0,7,0,0,0,1
C2H5N1,seen,8,2903,1742,581,580,0,1510,498,490,0,231,51,69,0
C2H5N1O1,seen,9,6593,3956,1319,1318,0,3689,1240,1233,0,370,135,136,0
C2H5N1O2,seen,10,14294,8576,2859,2859,0,8182,2748,2739,0,813,268,246,0
C2H5N1O3,seen,11,2044,1226,409,409,0,1054,344,344,0,160,55,62,0
C2H5N1O4,seen,12,66,40,13,13,0,39,12,13,0,2,0,2,0
C2H5N1O5,seen,13,1,1,0,0,0,1,0,0,0,1,0,0,0
C2H5N1O6,seen,14,1,1,0,0,0,1,0,0,0,0,0,0,0
C2H5N3,test_ood,10,4972,0,0,0,4972,0,0,0,4966,0,0,0,591
C2H5N3O1,test_ood,11,14300,0,0,0,14300,0,0,0,14238,0,0,0,1734
C2H5N3O2,test_ood,12,9413,0,0,0,9413,0,0,0,9319,0,0,0,962
C2H5N3O3,test_ood,13,8185,0,0,0,8185,0,0,0,8033,0,0,0,957
C2H5N3O4,test_ood,14,33,0,0,0,33,0,0,0,31,0,0,0,6
C2H5N3O5,test_ood,15,1,0,0,0,1,0,0,0,0,0,0,0,0
C2H5N5,test_ood,12,7397,0,0,0,7397,0,0,0,7218,0,0,0,688
C2H5N5O1,seen,13,18896,11338,3779,3779,0,11101,3693,3698,0,1253,408,403,0
C2H5N5O2,test_ood,14,521,0,0,0,521,0,0,0,467,0,0,0,98
C2H5N5O3,test_ood,15,487,0,0,0,487,0,0,0,470,0,0,0,55
C2H5N5O4,test_ood,16,2,0,0,0,2,0,0,0,2,0,0,0,0
C2H5N5O5,seen,17,1,1,0,0,0,1,0,0,0,0,0,0,0
